year_month,age,male,female,total,source_url
202411,34,660,671,1331,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,59,651,729,1380,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,84,269,401,670,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,10,671,601,1272,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,35,663,681,1344,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,60,688,721,1409,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,85,282,372,654,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,11,665,614,1279,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,36,672,701,1373,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,61,663,782,1445,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,86,240,312,552,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,12,699,716,1415,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,37,699,667,1366,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,62,625,688,1313,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,87,179,338,517,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,13,681,693,1374,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,38,746,752,1498,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,63,690,707,1397,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,88,175,314,489,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,14,696,662,1358,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,39,724,777,1501,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,64,666,667,1333,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,89,152,265,417,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,15,716,654,1370,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,40,768,777,1545,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,65,636,651,1287,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,90,108,262,370,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,16,693,692,1385,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,41,747,744,1491,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,66,624,664,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,91,102,195,297,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,17,732,679,1411,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,42,716,710,1426,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,67,592,600,1192,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,92,60,178,238,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,18,688,689,1377,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,43,691,766,1457,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,68,556,617,1173,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,93,52,135,187,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,19,608,571,1179,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,44,718,781,1499,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,69,582,655,1237,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,94,43,104,147,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,20,668,661,1329,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,45,774,761,1535,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,70,588,683,1271,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,95,30,96,126,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,21,680,654,1334,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,46,818,821,1639,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,71,595,661,1256,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,96,24,72,96,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,22,685,622,1307,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,47,761,808,1569,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,72,596,721,1317,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,97,10,66,76,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,23,640,662,1302,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,48,818,849,1667,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,73,570,744,1314,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,98,4,42,46,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,24,613,644,1257,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,49,877,897,1774,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,74,613,675,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,99,0,25,25,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,100,4,19,23,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,101,3,14,17,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202412,0,501,502,1003,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,25,640,625,1265,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,50,918,956,1874,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,75,559,632,1191,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,1,502,472,974,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,26,661,655,1316,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,51,888,992,1880,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,76,544,623,1167,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,2,584,536,1120,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,27,652,666,1318,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,52,894,854,1748,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,77,523,592,1115,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,3,606,548,1154,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,28,678,628,1306,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,53,838,879,1717,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,78,245,292,537,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,4,618,590,1208,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,29,632,672,1304,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,54,774,860,1634,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,79,195,271,466,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,5,595,540,1135,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,30,630,660,1290,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,55,813,791,1604,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,80,296,389,685,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,6,605,550,1155,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,31,639,674,1313,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,56,814,877,1691,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,81,313,422,735,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,7,627,600,1227,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,32,629,637,1266,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,57,820,860,1680,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,82,284,390,674,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,8,617,639,1256,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,33,647,696,1343,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,58,623,663,1286,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,83,308,453,761,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,9,627,659,1286,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,34,654,680,1334,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,59,643,738,1381,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,84,273,400,673,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,10,660,606,1266,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,35,670,666,1336,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,60,687,716,1403,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,85,274,378,652,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,11,678,617,1295,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,36,677,707,1384,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,61,653,775,1428,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,86,248,314,562,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,12,683,708,1391,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,37,686,673,1359,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,62,637,698,1335,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,87,184,325,509,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,13,698,695,1393,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,38,756,735,1491,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,63,692,710,1402,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,88,172,318,490,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,14,683,664,1347,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,39,731,784,1515,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,64,663,664,1327,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,89,150,273,423,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,15,722,653,1375,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,40,761,773,1534,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,65,618,650,1268,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,90,111,253,364,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,16,687,689,1376,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,41,738,751,1489,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,66,646,658,1304,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,91,103,204,307,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,17,726,661,1387,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,42,724,707,1431,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,67,577,596,1173,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,92,65,177,242,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,18,692,702,1394,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,43,692,768,1460,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,68,563,626,1189,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,93,53,139,192,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,19,621,598,1219,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,44,714,773,1487,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,69,576,636,1212,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,94,42,107,149,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,20,658,631,1289,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,45,765,774,1539,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,70,584,690,1274,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,95,28,96,124,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,21,678,673,1351,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,46,812,807,1619,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,71,593,680,1273,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,96,24,75,99,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,22,702,612,1314,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,47,758,799,1557,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,72,607,697,1304,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,97,11,62,73,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,23,633,655,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,48,823,848,1671,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,73,571,753,1324,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,98,3,44,47,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,24,622,645,1267,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,49,869,889,1758,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,74,611,677,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,99,0,26,26,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,100,3,18,21,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202412,101,3,14,17,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202412nenrei-zentai.pdf
202501,0,494,507,1001,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,25,650,648,1298,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,50,911,943,1854,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,75,539,621,1160,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,1,515,481,996,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,26,663,644,1307,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
202501,51,891,1006,1897,https://www.city.urasoe.lg.jp/doc/2026081000058/file_contents/202501nenrei-zentai.pdf
